CustomerID,Gender,SeniorCitizen,Partner,Dependents,ChurnLabel,ChurnValue,ChurnScore,CLTV,ChurnReason,Country,State,City,ZipCode,Latitude,Longitude,TenureMonths,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
6693-FRIRW,Male,0,No,No,No,0,80,5948,,United States,California,Newport Beach,92661,33.601309,-117.902304,18,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),101.3,1794.65
6586-MYGKD,Male,0,Yes,No,No,0,47,6280,,United States,California,Newport Beach,92662,33.606336,-117.893042,70,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),76.95,5289.8
3173-NVMPX,Female,0,Yes,Yes,No,0,80,4291,,United States,California,Newport Beach,92663,33.62251,-117.927024,9,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,55.3,501.2
0248-PGHBZ,Female,1,No,No,No,0,80,5857,,United States,California,San Clemente,92672,33.429488,-117.609432,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),92.45,6140.85
0623-GDISB,Female,0,No,No,No,0,27,5838,,United States,California,San Clemente,92673,33.4725,-117.584273,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.45,48.45
2892-GESUL,Female,0,Yes,Yes,No,0,36,2269,,United States,California,San Juan Capistrano,92675,33.521447,-117.602555,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,309.25
7472-EQOAV,Male,1,Yes,Yes,No,0,44,4485,,United States,California,Laguna Niguel,92677,33.529047,-117.701175,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),86.7,6179.35
2043-WVTQJ,Male,0,Yes,No,No,0,36,5664,,United States,California,Westminster,92683,33.752591,-117.993661,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,55.7,55.7
8034-RYTVV,Female,0,No,No,No,0,30,5735,,United States,California,Rancho Santa Margarita,92688,33.624654,-117.611733,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),84.25,4589.85
3863-QSTYI,Male,0,No,No,No,0,38,5687,,United States,California,Mission Viejo,92691,33.611945,-117.665867,59,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.65,3735.45
5044-LRQAQ,Female,0,Yes,No,No,0,73,2551,,United States,California,Ladera Ranch,92694,33.569186,-117.640055,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.2,477.55
1716-LSAMB,Male,0,Yes,Yes,No,0,39,5083,,United States,California,Santa Ana,92701,33.748478,-117.858918,45,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),54.65,2553.7
1333-PBMXB,Female,0,Yes,Yes,No,0,70,6466,,United States,California,Santa Ana,92703,33.748635,-117.906125,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.75,1342.15
6546-OPBBH,Male,0,Yes,Yes,No,0,26,5895,,United States,California,Santa Ana,92704,33.719869,-117.907063,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.95,1216.35
5985-BEHZK,Female,1,Yes,No,No,0,56,6423,,United States,California,Santa Ana,92705,33.766004,-117.786763,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),105.0,7578.05
9127-QRZMH,Male,0,Yes,No,No,0,35,5981,,United States,California,Santa Ana,92706,33.765893,-117.881533,44,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),59.85,2603.95
5919-VCZYM,Male,0,No,No,No,0,58,4394,,United States,California,Santa Ana,92707,33.714829,-117.872941,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,42.7
9644-KVCNC,Female,0,No,No,No,0,77,4928,,United States,California,Fountain Valley,92708,33.712036,-117.950113,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),92.15,6056.9
2137-DQMEV,Male,0,Yes,Yes,No,0,68,4112,,United States,California,Tustin,92780,33.735802,-117.818805,68,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,44.8,2983.65
8174-LNWMW,Female,0,No,No,No,0,46,5581,,United States,California,Tustin,92782,33.738543,-117.785046,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.9,689.35
9279-CJEOJ,Female,1,No,No,No,0,47,5691,,United States,California,Anaheim,92801,33.844983,-117.952151,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,2025.1
7964-VEXDG,Male,0,No,Yes,No,0,62,4579,,United States,California,Anaheim,92802,33.807864,-117.923782,21,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,80.35,1747.2
2404-JIBFC,Female,0,Yes,Yes,No,0,67,5661,,United States,California,Anaheim,92804,33.818,-117.974404,55,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.1,4657.95
8029-XYPWT,Male,1,Yes,No,No,0,53,4438,,United States,California,Anaheim,92806,33.83796,-117.870494,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.05,8016.6
4632-PAOYU,Male,0,Yes,Yes,No,0,61,2233,,United States,California,Anaheim,92808,33.850452,-117.726668,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,433.5
2990-OGYTD,Female,0,Yes,No,No,0,31,5037,,United States,California,Fullerton,92831,33.879983,-117.895482,67,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.15,5883.85
6646-JPPHA,Female,1,No,No,No,0,44,5327,,United States,California,Fullerton,92832,33.868316,-117.929029,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,78.85,1043.8
7658-UYUQS,Male,1,Yes,No,No,0,67,5318,,United States,California,Fullerton,92835,33.902211,-117.914922,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),86.55,1857.25
7880-XSOJX,Male,0,No,No,No,0,74,4282,,United States,California,Garden Grove,92840,33.787165,-117.931889,4,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,42.4,146.4
4589-IUAJB,Male,0,Yes,No,No,0,75,4118,,United States,California,Garden Grove,92843,33.764018,-117.931507,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.25,1724.15
8746-BFOAJ,Male,1,No,No,No,0,62,5766,,United States,California,Garden Grove,92845,33.782955,-118.026456,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.5,429.55
8457-XIGKN,Male,0,No,No,No,0,27,5909,,United States,California,Norco,92860,33.925833,-117.559639,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.6,356.15
6072-NUQCB,Male,0,Yes,Yes,No,0,51,3339,,United States,California,Villa Park,92861,33.817473,-117.810462,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.25,488.25
8838-GPHZP,Female,0,No,No,No,0,23,6469,,United States,California,Orange,92866,33.784597,-117.844535,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.6,1298.7
8750-QWZAJ,Female,0,Yes,Yes,No,0,22,5169,,United States,California,Orange,92867,33.81859,-117.821288,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.8,1378.75
6918-UMQCG,Female,0,No,No,No,0,46,3391,,United States,California,Orange,92869,33.792791,-117.789749,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.2,384.25
0675-NCDYU,Female,0,Yes,Yes,No,0,74,6491,,United States,California,Placentia,92870,33.881158,-117.854783,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.4,8543.25
6339-DKLMK,Female,0,No,No,No,0,49,4959,,United States,California,Corona,92879,33.893823,-117.531446,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,31.65,389.95
1346-PJWTK,Male,0,Yes,No,No,0,70,4806,,United States,California,Corona,92880,33.918043,-117.617809,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),94.15,5731.85
5088-QZLRL,Male,0,No,No,No,0,56,2729,,United States,California,Corona,92881,33.833686,-117.513063,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.65,20.65
8023-QHAIO,Female,1,Yes,No,No,0,66,6035,,United States,California,Corona,92882,33.819385,-117.600213,56,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),76.85,4275.75
4397-FRLTA,Female,0,No,No,No,0,75,5535,,United States,California,Corona,92883,33.762351,-117.488725,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,84.5
3057-VJJQE,Male,0,No,No,No,0,24,5498,,United States,California,Yorba Linda,92886,33.897253,-117.792202,35,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,55.25,1924.1
2302-OUZXB,Male,0,Yes,No,No,0,70,4552,,United States,California,Ventura,93001,34.360261,-119.306383,72,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),82.15,5784.3
8133-ANHHJ,Female,1,No,No,No,0,75,5023,,United States,California,Ventura,93003,34.279221,-119.221437,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),103.0,5166.2
2270-CHBFN,Female,0,Yes,No,No,0,20,2221,,United States,California,Ventura,93004,34.278697,-119.167798,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.1,4060.55
5982-FPVQN,Female,0,Yes,Yes,No,0,22,3407,,United States,California,Camarillo,93012,34.205504,-118.993111,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.15,3532.85
9107-UKCKY,Male,0,Yes,No,No,0,24,6432,,United States,California,Carpinteria,93013,34.441398,-119.513163,61,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,79.8,4914.8
4654-ULTTN,Male,0,Yes,No,No,0,60,6447,,United States,California,Fillmore,93015,34.408161,-118.865111,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),74.8,5315.8
5546-BYZSM,Female,0,No,No,No,0,80,2839,,United States,California,Oak View,93022,34.404544,-119.302118,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.45,775.6
1492-KGETH,Male,0,Yes,Yes,No,0,42,4422,,United States,California,Ojai,93023,34.581308,-118.931948,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),78.35,5445.95
4163-HFTUK,Male,0,No,No,No,0,78,4120,,United States,California,Oxnard,93033,34.156629,-119.117218,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.1,1007.8
8215-NGSPE,Female,0,Yes,Yes,No,0,46,3413,,United States,California,Oxnard,93035,34.18454,-119.224666,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,833.55
8859-YSTWS,Male,0,No,No,No,0,44,4254,,United States,California,Port Hueneme,93041,34.110124,-119.100972,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.95,1004.5
7601-DHFWZ,Female,0,No,No,No,0,66,3948,,United States,California,Simi Valley,93063,34.296813,-118.685703,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.0,1183.05
1998-VHJHK,Female,0,No,No,No,0,38,5606,,United States,California,Santa Barbara,93101,34.419203,-119.710008,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.15,501.35
1707-HABPF,Female,1,No,No,No,0,43,3191,,United States,California,Santa Barbara,93103,34.438581,-119.685368,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),91.3,4126.35
0487-VVUVK,Male,0,Yes,Yes,No,0,57,3829,,United States,California,Santa Barbara,93109,34.406256,-119.726936,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.15,477.6
5063-IUOKK,Male,0,No,No,No,0,41,2016,,United States,California,Santa Barbara,93111,34.460197,-119.802602,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,265.75
4508-OEBEY,Male,0,Yes,No,No,0,61,5611,,United States,California,Goleta,93117,34.489983,-120.091246,31,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),75.5,2424.45
0027-KWYKW,Female,0,Yes,Yes,No,0,78,3585,,United States,California,Alpaugh,93201,35.869626,-119.498771,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.75,1849.95
2308-STERM,Female,0,No,No,No,0,63,5816,,United States,California,Armona,93202,36.315979,-119.710852,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,61.05
5982-XMDEX,Female,0,No,No,No,0,46,4404,,United States,California,Arvin,93203,35.116307,-118.817644,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.5,1698.55
6051-PTVNS,Female,0,Yes,Yes,No,0,29,5390,,United States,California,Bodfish,93205,35.523991,-118.400432,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.15,998.1
2877-VDUER,Female,0,Yes,Yes,No,0,78,5691,,United States,California,Camp Nelson,93208,36.057458,-118.591951,35,No,No phone service,DSL,No,No,No,Yes,Yes,No,One year,No,Mailed check,40.9,1383.6
9152-AMKAK,Male,0,No,No,No,0,26,2706,,United States,California,Coalinga,93210,36.186867,-120.387793,6,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,80.25,493.4
9432-VOFYX,Male,0,No,No,No,0,56,5420,,United States,California,Delano,93215,35.772244,-119.209689,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.8,1207.0
8049-WJCLQ,Male,0,Yes,Yes,No,0,52,5318,,United States,California,Ducor,93218,35.846067,-119.004073,10,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,60.2,563.5
6586-PSJOX,Male,0,No,Yes,No,0,73,3608,,United States,California,Earlimart,93219,35.858054,-119.305858,15,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),55.2,864.55
9705-ZJBCG,Female,0,Yes,Yes,No,0,43,4977,,United States,California,Frazier Park,93222,34.907911,-119.234281,13,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.15,701.05
6847-KJLTS,Female,1,Yes,No,No,0,64,4005,,United States,California,Frazier Park,93225,34.827662,-118.999073,58,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.4,5749.8
9670-BPNXF,Female,0,No,No,No,0,80,2935,,United States,California,Glennville,93226,35.735694,-118.738483,45,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),62.55,2796.45
3913-FCUUW,Female,0,Yes,Yes,No,0,48,4463,,United States,California,Hanford,93230,36.29223,-119.622676,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),70.45,5165.7
3301-VKTGC,Male,0,Yes,Yes,No,0,48,4380,,United States,California,Huron,93234,36.217864,-120.080117,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),85.5,5696.6
9555-SAHUZ,Female,0,Yes,Yes,No,0,23,5499,,United States,California,Kernville,93238,35.852892,-118.397782,38,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.5,2076.05
0816-TSPHQ,Male,0,No,No,No,0,79,3976,,United States,California,Kettleman City,93239,35.996923,-120.000951,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,44.2
9932-WBWIK,Male,0,No,No,No,0,46,5597,,United States,California,Lake Isabella,93240,35.607875,-118.466318,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,215.25
4619-EVPHY,Female,1,Yes,No,No,0,57,3748,,United States,California,Lamont,93241,35.245035,-118.905553,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),91.0,1859.5
5286-YHCVC,Male,0,Yes,No,No,0,21,4165,,United States,California,Laton,93242,36.444232,-119.718285,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.8,7470.1
9115-YQHGA,Male,0,No,No,No,0,67,3355,,United States,California,Lemoore,93245,36.303666,-119.825657,40,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.1,2092.9
4462-CYWMH,Male,1,Yes,No,No,0,67,4981,,United States,California,Lindsay,93247,36.205465,-119.085807,62,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.8,5629.55
8963-MQVYN,Female,0,No,Yes,No,0,44,3169,,United States,California,Lost Hills,93249,35.637715,-119.893068,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.55,469.85
2458-EOMRE,Female,0,No,No,No,0,24,4171,,United States,California,Mc Farland,93250,35.666886,-119.186717,11,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),64.05,733.95
9334-GWGOW,Male,1,Yes,No,No,0,44,2259,,United States,California,Mc Kittrick,93251,35.38381,-119.730885,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,485.25
6542-LWGXJ,Male,0,Yes,No,No,0,70,2730,,United States,California,Pixley,93256,35.957019,-119.330928,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.0,78.25
5567-GZKQY,Male,0,No,No,No,0,20,4335,,United States,California,Porterville,93257,36.008958,-118.891593,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.3,1131.5
1222-LRYKO,Male,0,No,Yes,No,0,22,2189,,United States,California,Posey,93260,35.861928,-118.636698,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.35,184.05
